Play,Genre,Year,Playwright,Act & Scene,Character - Speaker,Gender ,Fragment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,"The man that enters here Must make his passage through�Horatius�brest,",violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,his spirits soares too hie To be choakt in with the base element Of water,violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,"tortured, With plagues more diuillish then the plague of hel.",violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Porsenna,Male,We would not lift a hand against that nation that breedes such noble spirits.,violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,be our shock As terrible as are the meeting clowdes That breake in thunder,violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Tullia,Female,Had I the heart to treade vpon the bulke Of my dead father,violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,Her constant hand ript vp her innocent brest,violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"mightiest spirits of Greece and Troy Tugde for the masterie,�Hector�and�Achilles, Had puissant�Hector�by�Achilles�hand, Dide in a single monomachie�Achilles, Had�been�the�worthie, ",violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"but being slaine by odds, The�poorest Mirmidon had as much honor As saint�Achilles�in the Troians death.",violence,,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"spill the chasest bloud that euer ran, In any matrons vaines,",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 1",tyrant,Male,Had we not beat his strength to his own throat,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 3",old queen,Female,"peace was plighted by his enemy?s hand,",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 3",lapyrus,Male,Strike him through his guilt and treachery,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes,Male,"Hunger and lust will break through flesh and stones, ",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes,Male,"[Hunger and lust] And like a whirlwind blows ope castle doors, ",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,Amazement is shot through me.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,I never knew the force of a desire Until this minute struck within my blood.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,All hopes killed in their blossom.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"make my shame The politic engine to [beat down] her name, ",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,And from thence [the woman] force a way to the King?s ears.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,hurt your oath.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,The next are your country-wolves: nothing chokes them but plenty. ,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",first shepherd ,Male,The halter take such corn-cutters!,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,a kiss runs through his heart: I?ll make a thrust at him upon your lip.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,"I?ve hit him in the gall; instead of blood, He sheds distractions, which are worse than wounds.",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",mazeres ,Male,cut off long journeys And tedious ways that run my hopes past breath:,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",roxano ,Male,for that [drinking] indeed will thrust a white gentleman into a suit of mud.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,hearts that may be pierced with misery?s groans Sent from a fainting spirit,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,I had rather be torn with whirlwinds than fall into any of their [king and mazeres] furies.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,O my fear-fighting blood! ,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,"great men kill As flatterers stab, who laugh when they mean ill.",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,My vengeance speaks me happy,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,seal [the tyrant's] his vengeance on his reeking breast.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 2",tyrant ,Male,I feel a whirlwind in me Ready to tear the frame of my mortality.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 2",tyrant ,Male,I?m lost by violence through all my senses.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",queen,Female,and no bribes nor threats Can wake ?em from my safety?,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",queen,Female,"[drawn in pieces] betwixt love and fear,",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",queen,Female,for our fears we should our comforts kill!,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",queen,Female,"I?m confounded everlastingly, Damned to a thousand tortures in that sight",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",tyrant,Male,The deed [murder] is not so monstrous in itself As is the art which ponders home the deed.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",queen,Female,The lingering execution of your look; ,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",queen,Female,[Let me not] live tormented in that brow.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",tyrant,Male,All [the deceptive devices] stick in mine eye together. ,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",tyrant,Male,Thou killed?st a buck which thou thyself shalt eat.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",tyrant,Male,Here?s deer struck dead with thy own hand; ?Tis venison for thy own tooth. ,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 3",mazeres ,Male,though I smite the devil:,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",zenarchus,Male,"run my hate Into the sin before it grew to act [sex], And killed it ere't had knotted.",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",tyrant,Male,tortures ?bove the thought of tyranny.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",zenarchus,Male,I wrought a bitter pill that quickly choked him.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",amphridote ,Male,There is a champion fights for me unseen;,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",tyrant,Male,I have killed my jealousy.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",tyrant,Male,More than hell ?T had been if you had struck me ere she [wife] fell.,violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",king,Male,"I am so borne betwixt the violent streams Of joy and passion, I forget my state.",violence,,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 5, S 1",king,Male,And [time] beats back misery with a peal of joys.,violence,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",Porter,Male,"That it [drink] did [gave the lie], sir, i' the very throat on me:",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",Porter,Male,"though he [drink] took up my legs sometime, yet I made a shift to cast him.",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACDUFF,Male,a joyful trouble,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,The labour we delight in physics pain.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",LENNOX,Male,"Lamentings heard i' the air; strange screams of death, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",LENNOX,Male,"[Lamentings] And prophesying with accents terrible, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",LENNOX,Male,Of dire combustion and confused events New hatch'd to the woeful time.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACDUFF,Male,Tongue nor heart Cannot conceive nor name thee [horror]!,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACDUFF,Male,Confusion now hath made his masterpiece!,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACDUFF,Male,destroy your sight With a new Gorgon: ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACDUFF,Male,"up, up, and see The great doom's image",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACDUFF,Male,"As from your graves rise up, and walk like sprites, To countenance this horror",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,There 's nothing serious in mortality: All is but toys:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,renown and grace is dead;,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"The wine of life is drawn, and the mere lees Is left this vault to brag of.",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"The spring, the head, the fountain of your blood Is stopp'd;",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,His silver skin laced with his golden blood;,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,his gash'd stabs look'd like a breach in nature For ruin's wasteful entrance: ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,"who could refrain, That had a heart to love, and in that heart Courage to make 's love known",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,"we hold our tongues, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",DONALBAIN,Male,"our fate, Hid in an auger-hole, may rush, and seize us",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",DONALBAIN,Male,Our tears are not yet brew'd.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,nor our strong sorrow Upon the foot of motion.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",BANQUO,Male,"when we have our naked frailties hid, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MACBETH,Male,Let's briefly put on manly readiness,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",DONALBAIN,Male,There's daggers in men's smiles:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S3",MALCOLM,Male,"there's warrant in that theft Which steals itself, when there's no mercy left. ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A2, S4",ROSS,Male,"Is't night's predominance, or the day's shame,  ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,thou cream-faced loon! ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,Where got'st thou that goose look?,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"Geese, villain!",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,Thou lily-liver'd boy. ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,those linen cheeks of thine Are counsellors to fear. ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,whey-face.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,I am sick at heart,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"my way of life Is fall'n into the sere, the yellow leaf,",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"mouth-honour, breath Which the poor heart would fain deny, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"Pluck from the memory a rooted sorrow,",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,Raze out the written troubles of the brain,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,with some sweet oblivious antidote Cleanse the stuffed bosom of that perilous stuff Which weighs upon the heart,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,Throw physic to the dogs,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"cast The water of my land, find her disease, And purge it to a sound and pristine health,",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"I would applaud thee [doctor] to the very echo, that should applaud again",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S3",MACBETH,Male,"What rhubarb, senne, or what purgative drug, Would scour these English [soldiers] hence?",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S4",MALCOLM,Male,none serve with him but constrained things Whose hearts are absent too.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S4",SIWARD,Male,"Thoughts speculative their unsure hopes relate, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,our castle's strength Will laugh a siege to scorn:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,famine and the ague eat them up [enemies]:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,the taste of fears;,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,my senses would have cooled To hear a night-shriek;,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,my fell of hair Would at a dismal treatise rouse and stir As life were in't:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,I have supp'd full with horrors;,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,"to-morrow, Creeps in this petty pace from day to day To the last syllable of recorded time.",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,all our yesterdays have lighted fools The way to dusty death. ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,"Life's but a walking shadow, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,[life is] a poor player That struts and frets his hour upon the stage And then is heard no more: ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,"it is a tale Told by an idiot, full of sound and fury, Signifying nothing.",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,Liar and slave!,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,I pull in resolution,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male, the fiend That lies like truth:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,"I gin to be aweary of the sun, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S5",MACBETH,Male,"Blow, wind, come wrack, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S7",YOUNG SIWARD,Male,a hotter name Than any is in hell.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S7",YOUNG SIWARD,Male,The devil himself could not pronounce a title More hateful to mine ear.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S7",YOUNG SIWARD,Male,with my sword I'll prove the lie thou speak'st.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S7",SIWARD,Male,"The day almost itself professes yours [your victory],",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,"Why should I play the Roman fool, and die On mine own sword?",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACDUFF,Male,[king] hell-hound,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,my soul is too much charged With blood ,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACDUFF,Male,I have no words: My voice is in my sword,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,Thou losest labour: As easy mayst thou the intrenchant air With thy keen sword impress as make me bleed:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,"Accursed be that tongue that tells me so, For it hath cowed my better part of man!",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,"be these juggling fiends no more believed, That palter with us in a double sense; ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACDUFF,Male,"live to be the show and gaze o' the time: We'll have thee, as our rarer monsters are, Painted on a pole, and underwrit, 'Here may you see the tyrant.'",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,"I will not yield, To kiss the ground before young Malcolm's [traitor] feet, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S8",MACBETH,Male,And to be baited with the rabble's curse.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",SIWARD,Male,So great a day as this is cheaply bought.,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",ROSS,Male,paid a soldier's debt:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",ROSS,Male,"your cause of sorrow Must not be measured by his worth, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",SIWARD,Male,"Had I as many sons as I have hairs, ",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",SIWARD,Male,"I would not wish them to a fairer death: And so, his knell is knoll'd.",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MALCOLM,Male,"He's worth more sorrow, And that I'll spend for him.",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",SIWARD,Male,He's worth no more; They say he parted well and paid his score:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MACDUFF,Male,the time is free:,food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MACDUFF,Male,"compass'd with thy kingdom's pearl,",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MALCOLM,Male,"We shall not spend a large expense of time Before we reckon with your several loves,",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MALCOLM,Male,"to do [rule], Which would be planted newly with the time,",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MALCOLM,Male,"our exiled friends abroad, That fled the snares of watchful tyranny;",food,,,,,,
Macbeth,Tragedy,1606,William Shakespeare,"A5, S9",MALCOLM,Male,and his fiend-like queen.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 1.,Ralph,Male,"when they are ripe, makes so many fallings. viz, Mad wenches because they are not gathered in time, are faine to drop of them selues,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 1.,Sam,Male,his [the horse's] skin sticks to his back with very heate,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 1.,Sam,Male,the true picture of a Common seruingman.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 1.,Oliver,Male,"the lefte hand of her wit, and nere be here owne woman agen.",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 1.,Sam,Male,he owes more then his skins worth.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 1.,Sam,Male,he calls his wife whore as familiarly as one would cal Mal & Dol,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2,Wife,Female,"That Ryotts child must needs be beggery,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,"Dice, and voluptuous meetings, midnight Reuels, Taking his bed with surfetts ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,"that he frights my heart,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,"Walks heauyly, as if his soule were earth:",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,his mony cannot make them [his sins] last.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,to driue it [the sins] from his heart.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"the last throw, it made Fiue hundred Angels vanish from my sight, Ime damnd, Ime damnd: the Angels haue forsook me",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,both beggery of the soule as of the bodie.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Wife,Female,As if some vexed spirit Had got his form vpon him.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"that morgage sits like a snaffle vpon mine inheritance, and makes me chew vpon Iron. ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"the Deuill scornes to be a bawde. He beares himselfe more proudly, has more care on's credit.",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"Ha done thou [wife] harlot, ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,I will not bate A whit in humor,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"Midnight, still I loue you, And reuel in your Company; ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,Curbd in?,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"neuer touch the sheets that couer thee,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,be diuorst in bed,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,Thy dowry shall be sold to giue new life Vnto those pleasures ,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,shal I want dust & like a slaue weare nothing in my pockets but my hands To fil them vp with nailes.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"Oh much [poverty] against  my blood,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,A bawde to dice?,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"Ile shake the drabbs my selfe And make em yeeld,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,three children like three euils hang vpon me,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,1�Gent.,Male,Still doe those loathsome thoughts Iare on your tongue.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,1�Gent.,Male,"Your selfe to staine the honour of your wife, nobly descended ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,2�Gen.,Male,let modestie reproue you.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,3�Gen.,Male,Let honest kindnes sway so much with you.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"farewel Instructions, Admonitions.",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,hel wil stand more pleasa?t than her house at home.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,thy landes and Credit Lie now both sick of a consumption,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,that man spends with shame That with his ritches does consume his name:,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,"Thy fathers and forefathers' worthy honors, Which were our country monuments, [�] Follies in thee begin now to deface ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,The spring time of thy youth did fairely promise such a most fruitfull summer to thy friends,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,"I am past my patient bloode,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,"No,[the husband]  monster,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,"my sword's not thirsty for your life,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,"Tis not your honour, tis your folly bleedes,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,heape not wrongfull shame On her [wife] and your posterity,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Gen.,Male,"only sin be sore,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 2.,Husband,Male,"oh my hart Would faine leape after him,",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,Tis griefe enough within dores,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,run ore his prodigall life As perfectly as if his serious eye Had nombred all his follies:,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,himselfe withered with debts,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,"fathering his ryots on his youth, ",food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,his deserts Are in forme vglier then an vnshapte Bear.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Servingman,Male,the deuill himselfe kept open house in him.,food,,,,,,
A Yorkshire Tragedy,Tragedy,1605,Thomas Middleton,S 3.,Wife,Female,free my husband out of vserers hands:,food,,,,,,
